1197306
324544
950387
1045938
822119
1195506
1293286
1244944
615
1312833
1353117
1233413
1241982
1125899
762509
939243
1373723
1229730
1403735
696506
1195585
1252309
1101401
1195430
1126166
1208808
950396
1165067
1087891
1261050
1020414
1029880
1226572
1297763
1282980
1103432
447273
1356039
912649
1304594
1302916
1010581
1064486
1212855
519182
1104845
927342
299536
1388366
533535
558449
1249385
1405338
823219
539972
1371202
1184918
1156593
1160956
995926
1022789
1084199
1254786
933260
1077782
1217379
1241436
1059643
1113583
1294203
6844
1140847
1064213
1143407
774370
1249289
1141233
845781
597
1013601
1149137
1229646
157336
1301650
24428
1233575
671
1062276
1357633
1147416
411
665
1190462
1118031
278
1035048
680
238
1255788
573435
7451
45139
1333099
1151470
829557
1457124
926670
429
658224
575265
1178764
974453
198663
945961
1100782
693134
993710
968171
1181107
603
1059372
385687
315635
1124620
1333100
980477
1196470
1140535
335984
1249213
1167366
1226406
321612
808
1138194
1380415
550
1450436
1034541
58008
76600
777443
155
839033
870028
953735
957119
1202479
426063
302946
76341
986056
921436
970450
1217876
634649
361743
811941
569094
603692
98
1260416
1151506
257094
1011985
420818
259872
748783
497
807
769
1445276
424
4935
1377424
120
402431
502356
626289
1410082
346698
8587
1196943
862
823464
14836
1083782
496243
150540
929590
299534
138843
1043905
1097549
1380405
1005331
129
698687
19995
999142
1029235
141
1230208
1199840
674
106646
218
672
982543
976573
8966
438631
675353
1352774
146233
48650
11036
604685
1138749
974576
516729
1306845
940551
673
557
11
617126
549509
507086
122
396535
13
493922
27205
269149
37165
1407861
1084736
1138361
1337395
574475
284054
177572
866398
290098
372058
592695
1103621
972533
354912
22
653346
110415
575264
799766
315162
425
1185528
351286
537915
637649
335778
11324
353491
483456
37799
324857
1050035
675
26466
786892
585
36362
1402
1726
1319700
454626
281957
1267217
141052
929204
38757
872585
9837
414906
408
209112
4348
505642
284053
449443
710295
1188104
1221396
1244361
216015
313369
348
744746
1241752
667538
64084
530385
2062
38575
1232546
957452
170
670
1232449
210577
156022
809
566525
1323784
41264
228150
12
1114513
466272
29912
82702
72190
1010335
552524
18785
639720
490132
44214
109445
1081012
475557
1265623
121
1422211
568124
82023
1355126
280
122917
244786
940721
49051
12445
717196
581528
